"CU_NUMBER","CYCLE_DATE","JOIN_NUMBER","ACCT_811B3","ACCT_811B4","ACCT_811B5","ACCT_811C3","ACCT_811C4","ACCT_811C5","ACCT_811D","ACCT_811D1","ACCT_811D2","ACCT_811E","ACCT_811E1","ACCT_811E2","ACCT_812A1","ACCT_812B1","ACCT_812C","ACCT_813A1","ACCT_813A2","ACCT_813B1","ACCT_814A6","ACCT_814A7","ACCT_814A8","ACCT_814J3","ACCT_814J4","ACCT_814J5","ACCT_814K","ACCT_814K1","ACCT_814K2","ACCT_815A1","ACCT_815B1","ACCT_815C","ACCT_816B3","ACCT_816B4","ACCT_816B5","ACCT_816T","ACCT_816T1","ACCT_816T2","ACCT_822A1","ACCT_822B1","ACCT_822C","ACCT_900A1","ACCT_900B1","ACCT_900C5","ACCT_900C6","ACCT_900C7","ACCT_900C8","ACCT_900H2","ACCT_900H3","ACCT_900J2","ACCT_900J3","ACCT_900K2","ACCT_900K3","ACCT_900K4","ACCT_900L2","ACCT_900L3","ACCT_900M","ACCT_900M1","ACCT_900P","ACCT_900T1","ACCT_959A","ACCT_960A","ACCT_960B","ACCT_961A5","ACCT_961A6","ACCT_961A7","ACCT_961A8","ACCT_961A9","ACCT_963C"
8000,6/30/2025 0:00:00,3731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4637953,0,0,0,0,0,0,0,0,0,111401,0,0,0,0,0,0,0,0,4637953,0,0,0,0,0,81,11,0,0,0,0,11,4,2,4,17,11,28,64,0,4,2,64,92,228,1,2,0,0,0,0,0,45
8001,6/30/2025 0:00:00,3732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
8006,6/30/2025 0:00:00,3736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224195,0,0,0,0,13305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,14
8037,6/30/2025 0:00:00,3750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139605,139605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,91
8039,6/30/2025 0:00:00,3752,0,0,0,0,0,0,2951345,0,0,0,0,0,0,0,1278853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90690,0,0,0,4352370,0,0,0,0,31482,0,3,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,3,38,92,0,0,0,0,0,0,220
8052,6/30/2025 0:00:00,3761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
8059,6/30/2025 0:00:00,3765,0,0,0,0,0,0,75420,0,0,0,0,0,0,0,2575878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392332,0,0,0,3412553,0,0,0,0,368923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,145
8069,6/30/2025 0:00:00,3771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,71
8074,6/30/2025 0:00:00,3774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1071,0,0,0,1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47
8077,6/30/2025 0:00:00,3776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,914568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30991,0,0,0,1505071,0,0,0,0,559512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,32,0,0,0,0,0,0,58
8080,6/30/2025 0:00:00,3777,0,0,0,0,0,0,3010588,0,0,0,0,0,0,0,5497305,0,0,0,0,0,0,0,0,0,170581,0,0,0,0,0,0,0,0,9260991,0,0,0,0,753098,95,1,15,17,0,0,0,0,0,1,0,1,1,63,0,0,0,95,96,7,338,35,0,0,0,0,0,2035
8097,6/30/2025 0:00:00,3785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2370,2370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
8100,6/30/2025 0:00:00,3787,0,0,0,0,0,0,10774068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543423,0,0,4037501,15354992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,258,0,0,0,0,0,0,170
8110,6/30/2025 0:00:00,3794,0,0,0,0,0,0,2138466,0,0,0,0,0,0,0,19309378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1652359,27193889,0,0,0,0,4093686,11,52,0,0,0,0,2,3,3,27,10,52,62,1,0,5,22,1,63,375,327,0,0,0,0,0,0,245
8111,6/30/2025 0:00:00,3795,0,0,0,0,0,0,337357038,0,0,0,0,0,0,0,1326916782,0,0,0,0,0,0,0,0,0,44340831,0,0,0,0,134089311,0,0,80650739,2340987616,0,0,0,0,461973746,5177,7,12,3909,0,0,291,0,413,6,846,6,852,410,1,62,0,4331,5184,33202,15153,44,0,0,0,0,0,33097
8113,6/30/2025 0:00:00,3796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5062594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1427869,0,0,0,7184781,0,0,0,0,694318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,28,0,0,0,0,0,0,84
8116,6/30/2025 0:00:00,3798,0,0,0,0,0,0,458303559,0,0,0,0,0,0,0,243707547,0,0,0,0,0,0,0,0,0,261316,0,0,0,0,60579202,0,0,0,763079869,0,0,0,0,489561,299,5,0,2,0,0,43,1,191,3,296,5,301,1,0,62,1,3,304,8397,20557,0,0,0,0,0,0,21822
8118,6/30/2025 0:00:00,3800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,2
8119,6/30/2025 0:00:00,3801,0,0,0,0,0,0,280954,0,0,0,0,0,0,0,1043411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228810,0,0,0,2116099,0,0,0,0,562924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,50,0,0,0,0,0,0,103
8129,6/30/2025 0:00:00,3808,0,0,0,0,0,0,714249,0,0,0,0,0,0,0,402538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227036,0,0,0,1366429,0,0,0,0,22606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,24,0,0,0,0,0,0,205
8132,6/30/2025 0:00:00,3810,0,0,0,0,0,0,810380,0,0,0,0,0,0,0,2026499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2882538,0,0,0,0,45659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,43,0,0,0,0,0,0,215
8141,6/30/2025 0:00:00,3813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,9,0,0,0,0,0,0,120
8169,6/30/2025 0:00:00,3825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38657280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297369,0,0,0,48391312,0,0,0,0,9436663,0,4,0,0,0,0,0,2,0,0,0,4,4,0,0,0,0,0,4,292,766,0,0,0,0,0,0,2197
8187,6/30/2025 0:00:00,3832,0,0,0,0,0,0,28824576,0,0,0,0,0,0,0,18872134,0,0,0,0,0,0,0,0,0,4479793,0,0,0,0,6552684,0,0,148483,55686035,0,0,0,0,1288158,100,15,1,0,0,0,33,1,33,4,92,15,107,7,0,24,9,8,115,238,546,0,0,0,0,0,0,774
8212,6/30/2025 0:00:00,3842,0,0,0,0,0,0,2104854,0,0,0,0,0,0,0,4595658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57738,0,0,0,9067453,0,0,0,0,2309203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,148,0,0,0,0,0,0,1272
8216,6/30/2025 0:00:00,3845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39
8218,6/30/2025 0:00:00,3847,0,0,0,0,0,0,208847260,0,0,0,0,0,0,0,45290166,0,0,0,0,0,0,0,0,0,8144626,0,0,0,0,2592989,0,0,1980986,279768408,0,0,0,0,21057007,238,11,6,0,0,0,37,0,33,11,116,11,127,116,0,40,0,122,249,1270,3033,0,0,0,0,0,0,163
8229,6/30/2025 0:00:00,3851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1818596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2853596,0,0,0,0,1035000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,84,0,0,0,0,0,0,279
8230,6/30/2025 0:00:00,3852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1897444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982944,0,0,0,0,85500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,28,0,0,0,0,0,0,39
8237,6/30/2025 0:00:00,3859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3541907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3726760,0,0,0,0,184853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,48
8255,6/30/2025 0:00:00,3861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
8261,6/30/2025 0:00:00,3866,0,0,0,0,0,0,3428114,0,0,0,0,0,0,0,871616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4299730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,40,0,0,0,0,0,0,4
8290,6/30/2025 0:00:00,3877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6313496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27663,7367759,0,0,0,0,1026600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,214,0,0,0,0,0,0,1176
8298,6/30/2025 0:00:00,3881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,987838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1783243,0,0,0,0,795405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,161
8299,6/30/2025 0:00:00,3882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3312960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,0,0,0,4739560,0,0,0,0,1426000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,0,0,0,0,0,0,326
8313,6/30/2025 0:00:00,3889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3459886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3459886,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,10,10,0,0,0,0,0,10,23,2,0,0,0,0,0,0,8
8317,6/30/2025 0:00:00,3891,0,0,0,0,0,0,653501,0,0,0,0,0,0,0,2117846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799971,4090273,0,0,0,0,518955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,33,0,0,0,0,0,0,145
8333,6/30/2025 0:00:00,3901,0,0,0,0,0,0,1129709918,0,0,0,0,0,0,0,551032193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82421178,1765870163,0,0,0,0,2706874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3572,21728,0,0,0,0,0,0,170
8339,6/30/2025 0:00:00,3905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8344,6/30/2025 0:00:00,3908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6496663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88854,0,0,0,6625517,0,0,0,0,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,16,0,0,0,0,0,0,146
8349,6/30/2025 0:00:00,3910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3284803,0,0,0,0,0,0,0,0,0,27736,0,0,0,0,39238,0,0,540957,5185804,0,0,0,0,1320806,1,28,0,0,0,0,0,3,1,14,1,28,29,0,0,0,9,0,29,67,42,0,0,0,0,0,0,140
8367,6/30/2025 0:00:00,3918,0,0,0,0,0,0,3336334,0,0,0,0,0,0,0,1868141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79775,0,0,0,7107281,0,0,0,0,1823031,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,3541,172,0,0,0,0,0,0,313
8413,6/30/2025 0:00:00,3940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1227671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1847424,0,0,0,0,619753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70
8418,6/30/2025 0:00:00,3943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1482603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1482603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,72
8428,6/30/2025 0:00:00,3949,0,0,0,0,0,0,20223942,0,0,0,0,0,0,0,3867772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1002801,27151245,0,0,0,0,2056730,2,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,2,636,495,0,0,0,0,0,0,1540
8433,6/30/2025 0:00:00,3952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2705706,0,0,0,0,2207080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,215
8435,6/30/2025 0:00:00,3953,0,0,0,0,0,0,17388266,0,0,0,0,0,0,0,5129750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,358824,0,0,0,23080969,0,0,0,0,204129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,202,0,0,0,0,0,0,37
8442,6/30/2025 0:00:00,3957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3720106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1647287,0,0,0,5533768,0,0,0,0,166375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,5,7,0,0,0,0,0,88
8445,6/30/2025 0:00:00,3959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2466536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290303,0,0,0,3786364,0,0,0,0,1029525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,161
8474,6/30/2025 0:00:00,3973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160
8475,6/30/2025 0:00:00,3974,0,0,0,0,0,0,572427,0,0,0,0,0,0,0,14731173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1391948,0,0,10907508,30682073,0,0,0,0,3079017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,77,0,0,0,0,0,0,555
8486,6/30/2025 0:00:00,3980,0,0,0,0,0,0,68620847,0,0,0,0,0,0,0,83771215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42890,0,0,623081,169251223,0,0,0,0,16193190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1382,2241,0,0,0,0,0,0,347
8512,6/30/2025 0:00:00,3995,0,0,0,0,0,0,600651,0,0,0,0,0,0,0,9166557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1986083,0,0,562753,14104453,0,0,0,0,1788409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,154,0,0,0,0,0,0,106
8523,6/30/2025 0:00:00,4001,0,0,0,0,0,0,7894434,0,0,0,0,0,0,0,9108599,0,0,0,0,0,0,0,0,0,61224,0,0,0,0,0,0,0,0,17721877,0,0,0,0,718844,171,0,0,11,0,0,39,0,44,0,125,0,118,35,0,42,0,56,171,636,908,0,0,0,0,0,0,987
8530,6/30/2025 0:00:00,4006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2039980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3203015,0,0,0,0,1163035,0,3,0,0,0,0,0,1,0,2,0,3,3,0,0,0,0,0,3,253,0,0,0,0,0,0,0,502
8540,6/30/2025 0:00:00,4012,0,0,0,0,0,0,980375,0,0,0,0,0,0,0,1099645,0,0,0,0,0,0,0,0,0,56706,0,0,0,0,0,0,0,0,2678078,0,0,0,0,598058,46,0,11,0,0,0,0,0,35,0,35,0,35,0,0,0,0,7,46,182,41,0,0,0,0,0,0,134
8548,6/30/2025 0:00:00,4015,0,0,0,0,0,0,9128114,0,0,0,0,0,0,0,2920020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1497013,16488222,0,0,0,0,2943075,85,0,0,0,0,0,18,0,0,0,24,0,24,61,0,0,0,61,85,714,485,33,6,0,0,0,6,1081
8549,6/30/2025 0:00:00,4016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1570721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,10
8550,6/30/2025 0:00:00,4017,0,0,0,0,0,0,21775218,0,0,0,0,0,0,0,45321150,0,0,0,0,0,0,0,0,0,5504503,0,0,0,0,2870901,0,0,210197,74161215,0,0,0,0,3983749,154,16,10,19,0,0,43,4,18,9,88,16,104,37,0,25,3,67,170,866,780,1,2,0,0,0,2,263
8554,6/30/2025 0:00:00,4019,0,0,0,0,0,0,103539446,0,0,0,0,0,0,0,127114140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5583878,0,0,3256395,257508091,0,0,0,0,18014232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2153,3020,0,0,0,0,0,0,434
8585,6/30/2025 0:00:00,4033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5125564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2887323,0,0,453775,23331563,0,0,0,0,14864901,2,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,2,284,34,0,0,0,0,0,0,552
8588,6/30/2025 0:00:00,4034,0,0,0,0,0,0,2091221,0,0,0,0,0,0,0,392102,0,0,0,0,0,0,0,0,0,844381,0,0,0,0,82663,0,0,206047,2829280,0,0,0,0,57247,115,0,0,2,0,0,7,0,1,0,24,0,24,27,0,3,0,91,115,142,51,9,13,62,0,0,75,170
8593,6/30/2025 0:00:00,4036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
8609,6/30/2025 0:00:00,4041,0,0,0,0,0,0,282748,0,0,0,0,0,0,0,1345048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4571,0,0,119005,1751372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,81,0,0,0,0,0,0,45
8611,6/30/2025 0:00:00,4042,0,0,0,0,0,0,1565123,0,0,0,0,0,0,0,3157760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5212383,0,0,0,0,489500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,44,0,0,0,0,0,0,6
8616,6/30/2025 0:00:00,4046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,38,0,0,0,0,0,0,32
8618,6/30/2025 0:00:00,4047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,0,0,0,0,0,0,7
8625,6/30/2025 0:00:00,4051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36600,0,0,0,0,36600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
8626,6/30/2025 0:00:00,4052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
8642,6/30/2025 0:00:00,4059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,19
8654,6/30/2025 0:00:00,4063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,691700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
8687,6/30/2025 0:00:00,4086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3213,0,0,0,3213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,48,0,0,0,0,0,0,85
8693,6/30/2025 0:00:00,4089,0,0,0,0,0,0,11859776,0,0,0,0,0,0,0,25142840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162105,0,0,0,37164721,0,0,0,0,0,3,1,0,0,0,0,2,0,0,1,2,1,3,1,0,0,0,1,4,720,508,1,0,0,0,0,0,390
8694,6/30/2025 0:00:00,4090,0,0,0,0,0,0,4312822,0,0,0,0,0,0,0,4897133,0,0,0,0,0,0,0,0,0,1581222,0,0,0,0,628249,0,0,0,14375216,0,0,0,0,4537012,165,1,24,1,0,0,38,0,47,1,87,1,88,53,0,0,0,78,166,586,191,8,0,0,0,0,0,1572
8701,6/30/2025 0:00:00,4095,0,0,0,0,0,0,2180889,0,0,0,0,0,0,0,2042154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391735,0,0,69000,5043574,0,0,0,0,359796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,105,0,0,0,0,0,0,59
8709,6/30/2025 0:00:00,4100,0,0,0,0,0,0,187511,0,0,0,0,0,0,0,437505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,11369,1417424,0,0,0,0,780039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,20,0,0,0,0,0,0,41
8715,6/30/2025 0:00:00,4102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8812484,0,0,0,0,0,0,0,0,0,2258687,0,0,0,0,3499878,0,0,0,13127674,0,0,0,0,815312,72,11,2,3,0,0,21,0,10,11,39,11,50,28,0,0,0,33,83,520,87,21,5,0,0,0,5,692
8725,6/30/2025 0:00:00,4107,0,0,0,0,0,0,6672792,0,0,0,0,0,0,0,3640639,0,0,0,0,0,0,0,0,0,2285025,0,0,0,0,344982,0,0,0,14090542,0,0,0,0,3432129,203,0,11,0,0,0,4,0,5,0,42,0,42,146,0,5,0,161,203,271,350,1,9,4,0,0,13,622
8733,6/30/2025 0:00:00,4109,0,0,0,0,0,0,101258,0,0,0,0,0,0,0,1612463,0,0,0,0,0,0,0,0,0,788431,0,0,0,0,167856,0,0,780005,2661582,0,0,0,0,0,31,387,0,0,0,0,0,0,20,33,24,33,56,7,354,0,0,361,418,325,60,0,4,0,0,0,4,480
8749,6/30/2025 0:00:00,4114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4696,0,0,0,768564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161
8752,6/30/2025 0:00:00,4117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,49,49,0,0,0,0,0,0,0,0,376
8774,6/30/2025 0:00:00,4123,0,0,0,0,0,0,7402907,0,0,0,0,0,0,0,8319539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318331,0,0,0,17919748,0,0,0,0,878971,0,5,0,0,0,0,0,0,0,4,0,5,5,0,0,0,1,0,5,80,162,0,0,0,0,0,0,90
8791,6/30/2025 0:00:00,4129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1192215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1597015,0,0,0,0,404800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,51,0,0,0,0,0,0,180
