"CU_NUMBER","Cycle_date","join_number","USER_ID","ACCT_RB0026","ACCT_RB0027","ACCT_RB0028","ACCT_RB0029","ACCT_RB0030","ACCT_RB0031","ACCT_RB0032","ACCT_RB0033","ACCT_RB0034","ACCT_RB0035","ACCT_RB0036","ACCT_RB0037","ACCT_RB0038","ACCT_RB0039","ACCT_RB0040","ACCT_RB0041","ACCT_RB0042","ACCT_RB0043","ACCT_RB0044","ACCT_RB0045","ACCT_RB0046","ACCT_RB0047","ACCT_RB0048","ACCT_RB0049","ACCT_RB0050","ACCT_RB0051","ACCT_RB0052","ACCT_RB0053","ACCT_RB0054","ACCT_RB0055","ACCT_RB0056","ACCT_RB0057","ACCT_RB0058","ACCT_RB0059","ACCT_RB0060","ACCT_RB0061","ACCT_RB0062","ACCT_RB0063","ACCT_RB0064","ACCT_RB0065","ACCT_RB0066","ACCT_RB0067","ACCT_RB0068","ACCT_RB0069","ACCT_RB0070","ACCT_RB0071","ACCT_RB0072","ACCT_RB0073","ACCT_RB0074","ACCT_RB0075","ACCT_RB0076","ACCT_RB0077","ACCT_RB0078","ACCT_RB0079","ACCT_RB0080","ACCT_RB0081","ACCT_RB0082","ACCT_RB0083","ACCT_RB0084","ACCT_RB0085","ACCT_RB0086","ACCT_RB0087","ACCT_RB0088","ACCT_RB0089","ACCT_RB0090","ACCT_RB0091","ACCT_RB0092","ACCT_RB0093","ACCT_RB0094","ACCT_RB0095","ACCT_RB0096","ACCT_RB0097","ACCT_RB0098","ACCT_RB0099","ACCT_RB0100","ACCT_RB0101","ACCT_RB0102","ACCT_RB0103","ACCT_RB0104","ACCT_RB0105","ACCT_RB0106","ACCT_RB0107","ACCT_RB0108","ACCT_RB0109","ACCT_RB0110","ACCT_RB0111","ACCT_RB0112","ACCT_RB0113","ACCT_RB0114","ACCT_RB0115","ACCT_RB0116","ACCT_RB0117","ACCT_RB0118","ACCT_RB0119","ACCT_RB0120","ACCT_RB0121","ACCT_RB0122","ACCT_RB0123","ACCT_RB0124","ACCT_RB0125","ACCT_RB0126","ACCT_RB0127","ACCT_RB0128","ACCT_RB0129","ACCT_RB0130","ACCT_RB0131","ACCT_RB0132","ACCT_RB0133","ACCT_RB0134","ACCT_RB0135","ACCT_RB0136","ACCT_RB0137","ACCT_RB0138","ACCT_RB0139","ACCT_RB0140","ACCT_RB0141","ACCT_RB0142","ACCT_RB0143","ACCT_RB0144","ACCT_RB0145","ACCT_RB0146","ACCT_RB0147","ACCT_RB0148","ACCT_RB0149","ACCT_RB0150","ACCT_RB0151","ACCT_RB0152","ACCT_RB0153","ACCT_RB0154","ACCT_RB0155","ACCT_RB0156","ACCT_RB0157","ACCT_RB0158","ACCT_RB0159","ACCT_RB0160","ACCT_RB0161","ACCT_RB0162","ACCT_RB0163","ACCT_RB0164","ACCT_RB0165","ACCT_RB0166","ACCT_RB0167","ACCT_RB0168","ACCT_RB0169","ACCT_RB0170","ACCT_RB0171","ACCT_RB0172","ACCT_RB0177","ACCT_RL0001","ACCT_RL0002","ACCT_RL0003","ACCT_RL0004","ACCT_RL0005","ACCT_RL0006","ACCT_RL0007","ACCT_RL0008","ACCT_RL0009","ACCT_RL0010","ACCT_RL0011","ACCT_RL0012","ACCT_RL0013","ACCT_RL0014","ACCT_RL0015","ACCT_RL0016","ACCT_RL0017","ACCT_RL0018","ACCT_RL0019","ACCT_RL0020","ACCT_RL0021","ACCT_RL0022","ACCT_RL0023","ACCT_RL0024","ACCT_RL0025","ACCT_RL0026","ACCT_RL0027","ACCT_RL0028","ACCT_RL0029","ACCT_RL0030","ACCT_RL0031","ACCT_RL0032","ACCT_RL0033","ACCT_RL0034","ACCT_RL0035","ACCT_RL0036","ACCT_RL0037","ACCT_RL0038","ACCT_RL0039","ACCT_RL0040","ACCT_RL0041","ACCT_RL0042","ACCT_RL0043","ACCT_RL0044","ACCT_RL0045","ACCT_RL0046","ACCT_RL0047","ACCT_RL0048","ACCT_RL0050","ACCT_SH0013","ACCT_SH0018","ACCT_SH0880","ACCT_SL0018","ACCT_SL0019","ACCT_SL0020","ACCT_SL0021","ACCT_SL0022","ACCT_SL0023","ACCT_SL0024","ACCT_SL0026","ACCT_SL0028","ACCT_SL0029","ACCT_SL0030","ACCT_SL0032","ACCT_SL0033","ACCT_SL0034","ACCT_SL0035","ACCT_LR0001","ACCT_LR0002","ACCT_LR0003","ACCT_LR0004","ACCT_LR0005","ACCT_LR0006","ACCT_LR0007","ACCT_LR0008","ACCT_LQ0060","ACCT_LQ0061","ACCT_LQ0062","ACCT_NW0004"
24682,6/30/2025 0:00:00,26372,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,13398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3454626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53028,53028,3536890,0,-53028,-53028,0,0,0,0,0,73246,0,45607,45607,0,0,0,0,0,0,0,4982306,-7421,-7421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4982306,0,0,53028,1,23109,0,0,0,0,0,0,0,0,0,0,0,0,0,23109,0,0,0,0,0,0,0,3,112182,79000,0,0,0,112182,79000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,135291,79000,0,4243760,4243760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24683,6/30/2025 0:00:00,26373,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2064733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13515,13515,2051218,0,-13515,-13515,0,0,0,0,0,48994,0,31015,31015,0,0,0,0,0,0,0,3258916,17500,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3258916,0,0,13515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2811090,2911090,100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24688,6/30/2025 0:00:00,15617,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,6215771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,931906537,0,0,0,0,0,0,0,239443671,0,0,0,0,0,0,-3771413,0,15869655,15869655,1687646803,-3771413,-15869655,-15869655,0,0,0,0,0,127639866,0,13920581,13920581,0,0,0,0,0,0,0,1882058993,-1949074,-1949074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1882058993,0,0,15869655,188,56315157,28314738,462,60386354,6017375,17,95492597,0,306,48038970,5179779,546,41395485,16616594,301628563,56128486,676,44514342,6602504,25,1390404,0,0,0,0,3138,180861528,22694174,226766274,29296678,4,9689,0,0,0,0,0,0,0,0,0,0,9689,0,5362,528404526,85425164,266566176,1589069102,1624208102,35139000,0,0,0,0,67,25220817,67,0,0,0,0,0,0,0,0,1,127843622,679,0,0,0,0,0,0,994911,0,2118600
24690,6/30/2025 0:00:00,26380,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,1324861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4328857,0,0,0,0,0,0,0,1263582,0,0,0,0,0,0,0,0,60707,60707,8040292,0,-60707,-60707,0,0,0,0,0,221198,0,97851,97851,0,0,0,0,0,0,0,16662237,37144,37144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16662237,0,0,60707,1,43196,0,5,431919,0,0,0,0,0,0,0,0,0,0,475115,0,0,0,0,0,0,0,49,2033445,475000,0,0,0,2033445,475000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,2508560,475000,21161,14632111,14632111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24692,6/30/2025 0:00:00,16757,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,424047299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9041164114,0,0,0,0,0,0,0,2360200507,0,0,0,0,0,0,-11558602,0,232150828,232150828,17286415526,-11558602,-232150828,-232150828,0,0,0,0,0,993703883,0,281996195,281996195,0,0,0,0,0,0,0,21538597706,49845367,49845367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21538597706,0,0,232150828,4499,1578909106,215446496,5776,632254094,130929181,4980,1522346071,105733724,112,43926182,0,4821,167003764,62716579,3944439217,514825980,7195,498889265,92617379,1089,163074729,23130470,0,0,0,30449,1499239920,236633844,2161203914,352381693,8,227554,0,0,0,0,0,0,0,1,47098,0,274652,0,58930,6105917783,867207673,2420969219,18953458589,19161329941,207871352,1142,442454962,0,0,581,197453104,581,0,37,9197317,9843,0,0,0,0,1,2347045537,1089,0,0,135074576,62,0,0,3866238835,0,6704295
24693,6/30/2025 0:00:00,16634,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,177201494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100830685,0,0,0,0,0,0,0,838065860,0,0,0,0,0,0,-6270631,0,33375000,33375000,3036142319,-6270631,-33375000,-33375000,0,0,0,0,0,237456823,0,25300118,25300118,0,0,0,0,0,0,0,3744174306,-8074882,-8074882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3744174306,0,0,33375000,35,7357792,76504999,840,116159003,43806577,418,223329220,43329101,116,43884888,2211000,1842,140466498,65377907,531197401,231229584,1065,79306196,12856037,0,0,0,0,0,0,8228,513846546,146743979,593152742,159600016,10,299630,0,0,0,0,0,0,0,0,0,0,299630,0,12554,1124649773,390829600,804152537,3199145881,3199145881,0,0,0,0,0,226,83219512,226,0,0,0,0,0,0,0,0,1,757597866,2023,0,0,0,0,0,640644607,154469882,0,0
24694,6/30/2025 0:00:00,14548,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,3183688304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10481629492,0,0,0,0,0,0,0,1502896465,0,0,0,0,0,0,-27389880,0,299494751,299494751,15722176475,-27389880,-299494751,-299494751,0,0,0,0,0,1207914698,0,183360302,183360302,0,0,0,0,0,0,0,22891036836,-116134449,-116134449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5950512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22891036836,0,0,299494751,487,146519699,101405361,6028,578177935,40266770,660,137279338,15207657,60,11714194,123448,2931,262869698,103561528,1136560864,260564764,15828,912580213,267207947,528,81724250,9994847,83,2221329,945159,28433,1876668733,613786063,2873194525,891934016,0,0,0,24,4652799,0,0,0,0,0,0,0,4652799,0,55062,4014408188,1152498780,2213845239,20087674512,20101370159,13695647,0,0,0,0,153,52174705,153,0,153,52174705,16835,0,0,0,0,1,2682060203,1171,419332936,183,13002767,5,0,0,7194654275,0,10437099
24695,6/30/2025 0:00:00,26382,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,8346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1793163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9881,9881,2662774,0,-9881,-9881,0,0,0,0,0,174154,0,32885,32885,0,0,0,0,0,0,0,3808137,23004,23004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3808137,0,0,9881,26,850811,156463,0,0,0,0,0,0,0,0,0,0,0,0,850811,156463,0,0,0,0,0,0,0,0,0,1,28680,0,28680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,879491,156463,0,3421735,3421735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24698,6/30/2025 0:00:00,21255,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,84349227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92567154,0,0,0,0,0,0,0,55293339,0,0,0,0,0,0,0,0,1653871,1653871,222423661,0,-1653871,-1653871,0,0,0,0,0,34576706,0,4994200,4994200,0,0,0,0,0,0,0,395718868,3340329,3340329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395718868,0,0,1653871,203,42468881,8041097,155,18928832,8329763,0,0,0,0,0,0,15,416336,115896,61814049,16486756,55,4139734,1737485,0,0,0,0,0,0,215,10263258,3135672,14402992,4873157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,643,76217041,21359913,19946824,361203984,361203984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735246
24703,6/30/2025 0:00:00,219,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,178145755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122572162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2633341,2633341,198236214,0,-2633341,-2633341,0,0,0,0,0,33292558,0,3898813,3898813,0,0,0,0,0,0,0,501068418,1265472,1265472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501068418,0,0,2633341,160,13921733,0,16,567615,0,0,0,0,8,867943,0,232,21587399,773200,36944690,773200,0,0,0,46,2562593,0,30,1492489,205000,553,37297621,1015552,41352703,1220552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045,78297393,1993752,62226969,435021015,435021015,0,1287,24317591,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49798232,993,0,0,0,0,0,227484863,83420758,0,667889
24704,6/30/2025 0:00:00,26386,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1721497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60817,60817,1757468,0,-60817,-60817,0,0,0,0,0,211121,0,43512,43512,0,0,0,0,0,0,0,5703952,-17305,-17305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5703952,0,0,60817,0,0,0,2,96788,0,0,0,0,0,0,0,0,0,0,96788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,96788,0,0,4425716,4426023,307,54,981695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24705,6/30/2025 0:00:00,14300,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,4202535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29555321,0,0,0,0,0,0,0,3618986,0,0,0,0,0,0,0,0,538683,538683,95181814,0,-538683,-538683,0,0,0,0,0,17991756,0,1154543,1154543,0,0,0,0,0,0,0,126329347,615860,615860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126329347,0,0,538683,55,14438464,0,31,3691736,0,0,0,0,0,0,0,21,3981332,0,22111532,0,102,8190007,1313500,8,243219,0,0,0,0,432,32001433,2250000,40434659,3563500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649,62546191,3563500,32514648,109292153,113598153,4306000,656,1054092,332,333090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99000
24708,6/30/2025 0:00:00,21360,Subm,0,0,0,2334562,995300,0,0,1339262,0,0,0,0,0,36846830,0,36846830,995300,34512268,0,0,1339262,0,0,0,0,879992,332372967,332093546,0,279421,0,169301766,168044946,1256820,286283018,0,286283018,207914,0,244308236,39380214,2386654,218162736,0,218162736,0,0,218157279,5457,-879992,0,5165521,5165521,1000954966,0,1000954966,-4957607,0,332093546,244308236,425861860,3648931,67845864,0,67845864,9633020,58212844,0,0,0,0,0,0,1192384180,1192384180,22583491,102377492,332093546,244308236,486033222,4988193,0,0,0,0,0,863268959.9,20475498.4,166046773,183231177,486033222,7482289.5,0,0,0,0,0,9980416,9980416,12162281,3911898,0,8250383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22142697,0,0,0,0,3911898,0,18230799,0,20186748,0,0,0,1955949,0,18230799,0,1214526877,883455707.9,1033,5165521,747,225683045,18720835,335,69818375,9704055,0,0,0,15,4859386,399900,545,31132169,5633657,331492975,34458447,855,82781746,16306735,0,0,0,0,0,0,1588,86520020,26403581,169301766,42710316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4085,500794741,77168763,99153345,1079511363,1079511363,0,1089,79727681,0,0,43,14739583,43,0,0,0,0,0,0,0,0,0,141583638,1187,0,0,0,0,0,0,0,0,158676
24709,6/30/2025 0:00:00,21342,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,55756704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64229769,0,0,0,0,0,0,0,31141482,0,0,0,0,0,0,-6405,0,1190735,1190735,125970840,-6405,-1190735,-1190735,0,0,0,0,0,5389842,0,1448609,1448609,0,0,0,0,0,0,0,213656237,257874,257874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213656237,0,0,1190735,14,1107166,0,109,7449427,763884,71,10548471,843000,10,924380,0,84,5401863,671419,25431307,2278303,32,2168101,774329,4,232426,80356,0,0,0,100,3952086,1207700,6352613,2062385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,31783920,4340688,18810961,184491130,184491130,0,0,0,0,0,3,963963,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187344
24710,6/30/2025 0:00:00,20413,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,141078056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,738626082,0,0,0,0,0,0,0,542750903,0,0,0,0,0,0,0,0,10474645,10474645,1687607482,0,-10474645,-10474645,0,0,0,0,0,143548259,0,15039440,15039440,0,0,0,0,0,0,0,2064022664,4564795,4564795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1465793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2064022664,0,0,10474645,214,88773595,19857879,247,40005834,13695905,288,31379253,10931495,2,672297,0,85,76816526,8797445,237647505,53282724,468,31735555,6040744,2630,146800309,37775208,0,0,0,23,521775,0,179057639,43815952,0,0,0,7,213769,0,0,0,0,1,20000,50000,233769,50000,3965,416938913,97148676,144093697,1761801431,1761801431,0,0,0,141,899360,49,18376444,49,0,44,14929244,2802,0,0,0,0,1,310895421,1506,0,0,0,0,0,0,3969105,0,1956900
24711,6/30/2025 0:00:00,19564,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16292,16292,759681,0,-16292,-16292,0,0,0,0,0,26634,0,17063,17063,0,0,0,0,0,0,0,1777616,771,771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1777616,0,0,16292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1600357,1600357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24712,6/30/2025 0:00:00,15201,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,2713680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20611222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263042,263042,27985961,0,-263042,-263042,0,0,0,0,0,3836237,0,501199,501199,0,0,0,0,0,0,0,59658597,238157,238157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59658597,0,0,263042,44,3713434,353789,36,897825,50320,0,0,0,0,0,0,0,0,0,4611259,404109,13,331513,0,58,2695008,294331,0,0,0,0,0,0,3026521,294331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,7637780,698440,446527,52384106,52384106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43831
24713,6/30/2025 0:00:00,3797,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,103815621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13937400,0,0,0,0,0,0,0,75409539,0,0,0,0,0,0,0,0,315622,315622,118227281,0,-315622,-315622,0,0,0,0,0,8750823,0,2361401,2361401,0,0,0,0,0,0,0,273543133,2045779,2045779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273543133,0,0,315622,95,21362346,75000,48,5108916,55000,0,0,0,0,0,0,0,0,0,26471262,130000,6,711476,0,0,0,0,0,0,0,58,2013226,3894,2724702,3894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,29195964,133894,2852633,242744729,242744729,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14440
24715,6/30/2025 0:00:00,15058,WISE,0,0,0,0,0,0,0,0,0,0,0,0,0,953755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16577058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744308,744308,45128625,0,-744308,-744308,0,0,0,0,0,3440680,0,537839,537839,0,0,0,0,0,0,0,65548969,-206469,-206469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65548969,0,0,744308,114,15757046,1703670,94,5339809,0,0,0,0,0,0,0,56,3177598,608056,24274453,2311726,0,0,0,0,0,0,0,0,0,126,5021423,509503,5021423,509503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,29295876,2821229,8645122,56211037,56211037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73450
24718,6/30/2025 0:00:00,13407,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,5699067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69713504,0,0,0,0,0,0,0,51406127,0,0,0,0,0,0,0,0,1035227,1035227,217551114,0,-1035227,-1035227,0,0,0,0,0,19560001,0,2045439,2045439,0,0,0,0,0,0,0,265520004,1010212,1010212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265520004,0,0,1035227,185,57003117,5797700,14,2744180,640000,5,342708,0,0,0,0,0,0,0,60090005,6437700,2,84075,0,1,62268,0,0,0,0,496,37230362,11632900,37376705,11632900,1,46331,0,0,0,0,0,0,0,0,0,0,46331,0,704,97513041,18070600,37638649,228647600,229397600,750000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23668709,0,164337
24720,6/30/2025 0:00:00,15382,Subm,0,0,0,0,0,0,0,0,0,0,0,0,0,233950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10988198,0,0,0,0,0,0,0,237344,0,0,0,0,0,0,0,0,242936,242936,20660711,0,-242936,-242936,0,0,0,0,0,1439785,0,252519,252519,0,0,0,0,0,0,0,26505785,9583,9583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26505785,0,0,242936,5,272310,0,34,3307047,50000,4,758979,0,0,0,0,45,2286139,0,6624475,50000,4,99885,0,0,0,0,10,429570,175000,83,2524174,50000,3053629,225000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,9678104,275000,4821190,24708082,24708082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73954
