"CU_Number","CYCLE_DATE","JOIN_NUMBER","ACCT_AS0001","ACCT_AS0003","ACCT_AS0004","ACCT_AS0005","ACCT_AS0010","ACCT_AS0041","ACCT_AS0048","ACCT_AS0050","ACCT_AS0051","ACCT_AS0052","ACCT_AS0053","ACCT_AS0054","ACCT_AS0055","ACCT_AS0056","ACCT_AS0057","ACCT_AS0058","ACCT_AS0059","ACCT_AS0060","ACCT_AS0061","ACCT_AS0062","ACCT_AS0063","ACCT_AS0064","ACCT_AS0065","ACCT_AS0066","ACCT_AS0067","ACCT_AS0068","ACCT_AS0069","ACCT_AS0070","ACCT_AS0071","ACCT_AS0072","ACCT_AS0073","ACCT_DL0121","ACCT_EQ0009","ACCT_IS0004","ACCT_IS0011","ACCT_IS0012","ACCT_IS0013","ACCT_IS0016","ACCT_IS0017","ACCT_IS0021","ACCT_IS0022","ACCT_LC0047","ACCT_LC0085","ACCT_LI0003","ACCT_LI0069","ACCT_LN0050","ACCT_LN0051","ACCT_LN0052","ACCT_LN0053","ACCT_LN0054","ACCT_LN0055","ACCT_LN0056","ACCT_LN0057","ACCT_NW0001","ACCT_NW0002","ACCT_NW0010","ACCT_PC0001","ACCT_PC0002","ACCT_PC0003","ACCT_PC0004","ACCT_PC0005","ACCT_PC0006","ACCT_PC0007","ACCT_PC0008","ACCT_PC0009","ACCT_PC0010","ACCT_SL0003","ACCT_IS0020","ACCT_IS0026","ACCT_IS0046","ACCT_IS0047","ACCT_SL0012","ACCT_SL0013","ACCT_SL0014","ACCT_SL0015","ACCT_SL0016","ACCT_SL0017","ACCT_AS0042"
24429,6/30/2025 0:00:00,17533,0,0,366790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7768861,0,0,0,0,0,0,0,0,,0,8698432,0,0,0,0,0,0,0,0,0,0,0,2917,0,0,0,0,0,0,0,0,0,0
24430,6/30/2025 0:00:00,17939,0,0,90800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5418566,0,0,0,0,0,0,0,0,,0,6281594,0,0,0,0,0,0,0,0,0,0,0,2659,0,0,0,0,0,0,0,0,0,0
24431,6/30/2025 0:00:00,17532,0,0,1606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3453304,0,0,0,0,0,0,0,0,,0,4648555,0,0,0,0,0,0,0,0,0,0,0,11985,0,0,0,0,0,0,0,0,0,0
24432,6/30/2025 0:00:00,17980,0,0,41032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7263280,0,0,0,0,0,0,0,0,,0,8702219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24433,6/30/2025 0:00:00,18992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2443851,0,0,0,0,0,0,0,0,,0,2681499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24434,6/30/2025 0:00:00,17976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697923,0,0,0,0,0,0,0,0,,0,826361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24435,6/30/2025 0:00:00,17679,0,0,22733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2192978,0,0,0,0,0,0,0,0,,0,2641587,0,0,0,0,0,0,0,0,0,0,0,6213,0,0,0,0,0,0,0,0,0,0
24437,6/30/2025 0:00:00,17388,0,0,251396,0,1,0,64540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11535,0,0,0,11535,0,0,0,0,0,14429856,0,0,0,0,0,0,0,0,01/01/2023,60220,17506506,0,0,0,0,0,0,0,0,0,0,0,32578,0,0,0,0,0,0,0,0,0,0
24438,6/30/2025 0:00:00,15178,0,122185322,18109365,7839624,1,0,18418909,0,0,0,0,1456025,1456025,0,0,0,0,0,0,71039010,68557215,11442960,11441222,5205606,167686012,0,0,0,0,0,0,0,-4588473,0,2458441,0,0,0,2458441,0,0,0,0,409200,2151481240,0,0,0,0,0,0,0,0,01/01/2023,276000,2424224291,0,0,0,0,0,0,0,0,0,0,0,6270309,0,58574,1800,0,0,0,0,0,0,0
24439,6/30/2025 0:00:00,17583,0,0,50,0,1,0,12307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6502,0,0,0,6502,0,0,0,0,0,5130773,0,0,0,0,0,0,0,0,01/01/2023,3262,7247334,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
24443,6/30/2025 0:00:00,24321,0,3450086,2820971,1479314,1,0,994759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2153132,3504875,1947125,0,0,7605131,0,0,0,391674,0,0,0,391674,0,0,0,0,0,139646164,0,0,0,0,0,0,0,0,06/01/2023,0,157831756,0,0,0,0,0,0,0,0,0,0,0,479166,0,0,0,0,0,0,0,0,0,0
24445,6/30/2025 0:00:00,22968,0,0,4977261,2630889,1,0,68773,0,0,0,0,0,0,0,0,0,0,0,0,102406,408279,558782,237964,0,1307431,0,0,0,0,0,0,0,-95858,0,156199,0,0,0,156199,0,0,0,0,0,108430325,0,0,0,0,0,0,0,0,01/01/2023,0,125475965,0,0,0,0,0,0,0,0,0,0,0,223206,0,0,0,0,0,0,0,0,0,0
24451,6/30/2025 0:00:00,21052,0,0,59343,67981,1,0,19899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46419,0,0,0,46419,0,0,0,0,0,15114297,0,0,0,0,0,0,0,0,01/01/2023,0,16717128,0,0,0,0,0,0,0,0,0,0,0,58006,0,0,0,0,0,0,0,0,0,0
24454,6/30/2025 0:00:00,16866,0,0,718381,0,1,0,141769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12964,0,0,0,12964,0,0,0,0,0,32925291,0,0,0,0,0,0,0,0,Fiscal Year 2022,87137,35936048,0,0,0,0,0,0,0,0,0,0,0,25940,0,0,0,0,0,0,0,0,0,0
24463,6/30/2025 0:00:00,25755,0,0,895,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1254875,0,0,0,0,0,0,0,0,,0,1355641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24464,6/30/2025 0:00:00,23943,0,4828619,6000,0,1,0,1714994,0,0,0,0,0,0,0,0,0,0,0,0,12493707,35429536,3998610,742169,0,52664022,0,0,0,0,0,0,0,-1843603,0,8011,0,0,12192,20203,0,0,0,0,28880,224177941,0,0,0,0,0,0,0,0,07/01/2023,1264852,248732552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24465,6/30/2025 0:00:00,22862,0,0,1308600,0,1,0,229206,0,0,0,0,0,0,0,0,0,0,0,0,5906772,10508527,2600659,8872721,0,27888679,0,0,0,0,0,0,0,-2161701,0,45451,0,0,0,45451,0,0,0,0,0,166317520,0,0,0,0,0,0,0,0,07/01/2023,171074,182737907,0,0,0,0,0,0,0,0,0,0,0,157930,0,0,0,0,0,0,0,0,0,229207
24470,6/30/2025 0:00:00,22708,0,9860771,4815955,1311055,1,0,7705814,375651,0,0,0,219835,595486,0,0,0,0,0,0,48213588,17149546,14502022,43721476,11589076,135175709,0,0,0,0,0,0,0,-13167091,0,4087220,0,0,0,4087220,0,0,0,0,0,563955699,0,0,0,0,0,0,0,0,04/01/2023,1656167,598809400,0,0,0,0,0,0,0,0,0,0,0,3122133,0,6004,0,0,0,0,0,0,0,0
24481,6/30/2025 0:00:00,22680,0,4426000,538647,0,1,0,265296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15000,0,0,0,15000,0,0,0,0,0,71424088,0,0,0,0,0,0,0,0,01/01/2023,0,81812686,0,0,0,0,0,0,0,0,0,0,0,110089,0,0,0,0,0,0,0,0,0,0
24482,6/30/2025 0:00:00,25793,0,0,1877715,809358,1,0,855295,0,0,0,0,0,0,0,0,0,0,0,0,5384983,855506,23517660,1234377,0,30992526,0,0,0,0,0,0,0,-4649951,0,232504,0,0,0,232504,0,0,0,0,0,162761597,0,0,0,0,0,0,0,0,10/01/2023,57458,173681885,0,0,0,0,0,0,0,0,0,0,0,881695,0,0,0,0,0,0,0,0,0,0
24483,6/30/2025 0:00:00,25797,0,0,4623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1850863,0,0,0,0,0,0,0,0,,0,1973580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24484,6/30/2025 0:00:00,15154,0,7464516,4180147,0,1,0,641473,0,0,0,0,0,0,0,0,0,0,0,0,9533771,8523189,0,0,0,18056960,0,0,0,0,0,0,0,-392651,0,49392,0,0,0,49392,0,0,0,0,0,121926540,0,0,0,0,0,0,0,0,01/01/2023,87356,135226508,0,0,0,0,0,0,0,0,0,0,0,1104508,0,0,0,0,0,0,0,0,0,0
24486,6/30/2025 0:00:00,24119,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6965087,0,0,0,0,0,0,0,0,,0,8698263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24490,6/30/2025 0:00:00,14595,0,60000000,2539427,3689933,1,0,1010538,0,0,0,0,0,0,0,0,0,0,0,0,11497072,10062128,8051369,0,0,29610569,0,0,0,0,0,0,0,-258797,0,100021,0,0,0,100021,0,0,0,0,0,310209923,0,0,0,18,71869,69713,0,0,01/01/2023,457225,349419500,0,0,0,0,0,0,0,0,0,0,0,1213915,0,0,0,0,0,0,0,0,0,0
24491,6/30/2025 0:00:00,15122,0,0,1415550,0,1,0,751428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000000,7250000,1000000,0,10250000,0,0,0,192700,0,0,0,192700,0,0,0,0,0,49854191,0,0,0,0,0,0,0,0,01/01/2023,210000,62219247,0,0,0,0,0,0,0,0,0,0,0,251349,0,0,0,0,0,0,0,0,0,0
24492,6/30/2025 0:00:00,18655,0,0,362314,0,1,0,192644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,0,0,0,50000,0,0,0,0,0,55430051,0,0,0,0,0,0,0,0,01/01/2023,39947,61815197,0,0,0,0,0,0,0,0,0,0,0,241064,0,0,0,0,0,0,0,0,0,0
24495,6/30/2025 0:00:00,23964,0,6618500,1930083,1194861,1,0,1378419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106455,0,0,0,106455,0,0,0,0,0,155326001,0,0,0,0,0,0,0,0,01/01/2023,691338,173110266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24501,6/30/2025 0:00:00,19908,0,0,742010,0,1,0,439498,0,0,0,0,0,0,0,0,0,0,0,0,2938865,2012930,503645,0,0,5455440,5760000,5240000,1440000,0,0,12440000,0,-44560,0,25000,0,0,0,25000,0,0,0,0,0,129171068,0,0,0,0,0,0,0,0,01/01/2023,0,147665283,0,0,0,0,0,0,0,0,0,0,0,19592,0,0,0,0,0,0,0,0,0,0
24506,6/30/2025 0:00:00,26128,0,0,31054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5976161,0,0,0,0,0,0,0,0,,0,6548745,0,0,0,0,0,0,0,0,0,0,0,10476,0,0,0,0,0,0,0,0,0,0
24508,6/30/2025 0:00:00,22482,0,0,13892918,7461031,1,0,14177205,5010410,0,0,0,0,5010410,0,0,0,0,0,0,23212342,70231446,79832040,46796227,7665798,227737853,0,0,0,0,0,0,0,-21898969,0,2604553,0,0,3305,2607858,0,0,0,0,6375,1287899614,0,0,0,0,0,0,0,0,01/01/2023,1621880,1435868216,0,0,0,0,0,0,0,0,0,0,0,314894,0,550503,0,0,0,0,0,0,0,0
24511,6/30/2025 0:00:00,24283,0,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103177,0,0,0,0,103177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8779863,0,0,0,0,0,0,0,0,,0,9884030,0,0,0,0,0,0,0,0,0,0,0,974,0,0,0,0,0,0,0,0,0,0
24516,6/30/2025 0:00:00,25237,0,14690324,803567,0,1,0,132778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8996256,21309082,12680678,0,0,42986016,0,0,0,55306,0,0,0,55306,0,0,0,0,0,83385191,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,102540619,0,0,0,0,0,0,0,0,0,0,0,25474,0,0,0,0,0,0,0,0,0,0
24520,6/30/2025 0:00:00,21898,0,0,473199,0,1,0,76719,0,0,0,0,0,0,0,0,0,0,0,0,1481716,7945467,12841005,2629031,992720,25889939,0,0,0,0,0,0,0,-961606,0,-60,0,0,0,-60,0,0,0,0,0,93645943,0,0,0,0,0,0,0,0,01/01/2023,14937,106397397,0,0,0,0,0,0,0,0,0,0,0,204322,0,0,637,0,0,0,0,0,0,0
24523,6/30/2025 0:00:00,18531,0,0,1004624,0,1,0,335747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000,2100000,227689,3210864,7038553,0,0,0,67482,0,0,0,67482,0,0,0,0,127,64016954,0,0,0,0,0,0,0,0,03/01/2023,0,71994576,0,0,0,0,0,0,0,0,0,0,0,143280,0,0,0,0,0,0,0,0,0,0
24524,6/30/2025 0:00:00,16602,0,860573918,41738551,0,1,0,54863229,0,0,0,0,0,0,16223005,0,0,0,0,16223005,605858404,429682113,234141736,232273435,3923947,1505879635,0,0,0,0,0,0,0,-56046033,0,19820000,0,0,0,19820000,0,0,0,0,1545282,5384499033,0,0,0,0,0,0,0,0,01/01/2023,30224624,6186252534,0,0,0,0,0,0,0,0,0,0,0,6679349,0,669064,0,0,0,0,0,0,0,0
24526,6/30/2025 0:00:00,17014,0,0,542843,0,1,0,270569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2280215,3020519,1811279,238119,0,7350133,0,0,0,177500,0,0,0,177500,0,0,0,0,0,44662736,0,0,0,0,0,0,0,0,01/01/2023,188324,50157448,0,0,0,0,0,0,0,0,0,0,0,191093,0,0,0,0,0,0,0,0,0,0
24530,6/30/2025 0:00:00,15762,0,0,123212,0,1,0,192630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500000,0,1500000,0,0,0,0,0,0,0,0,0,0,0,0,0,12753446,0,0,0,0,0,0,0,0,09/01/2023,135773,14742801,0,0,0,0,0,0,0,0,0,0,0,34189,0,0,0,0,0,0,0,0,0,0
24532,6/30/2025 0:00:00,26195,0,0,99635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3558309,0,0,0,0,0,0,0,0,,0,4004250,0,0,0,0,0,0,0,0,0,0,0,333,0,0,0,0,0,0,0,0,0,0
24534,6/30/2025 0:00:00,14923,0,71020848,22980644,6244097,1,0,14753450,406225,0,0,22702931,24942418,48051574,0,0,0,0,0,0,50648187,12066549,23841188,0,0,86555924,0,0,0,0,0,0,0,-4223216,0,5928879,0,0,0,5928879,0,0,0,0,0,2304482088,0,0,0,0,0,0,0,0,01/01/2023,5487220,2606559211,0,0,0,0,0,0,0,0,0,0,0,9931610,0,2618788,0,0,0,0,0,0,0,0
24535,6/30/2025 0:00:00,26200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530993,187000,0,0,717993,0,0,0,0,0,0,0,0,0,0,0,0,0,929818,0,0,0,0,0,0,0,0,,0,1079100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24536,6/30/2025 0:00:00,15396,0,0,900397,0,1,0,71562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95000,0,0,0,95000,0,0,0,0,0,46660930,0,0,0,0,0,0,0,0,01/01/2023,0,56174304,0,0,0,0,0,0,0,0,0,0,0,214256,0,0,0,0,0,0,0,0,0,0
24539,6/30/2025 0:00:00,17600,0,0,51230,0,1,0,54000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0,0,282,0,0,0,0,0,3094602,0,0,0,0,0,0,0,0,Fiscal Year 2022,15274,3811820,0,0,0,0,0,0,0,0,0,0,0,909,0,0,0,0,0,0,0,0,0,0
24540,6/30/2025 0:00:00,20076,0,4646568,724430,0,1,0,1287613,0,0,0,0,0,0,0,0,0,0,0,0,1874153,1570708,4486143,0,0,7931004,0,0,0,0,0,0,0,-548539,0,345000,0,0,0,345000,0,0,0,0,0,110503396,0,0,0,0,0,0,0,0,01/01/2023,0,119734850,0,0,0,0,0,0,0,0,0,0,0,288487,0,0,0,0,0,0,0,0,0,0
24542,6/30/2025 0:00:00,21055,0,95709629,2369987,158793,1,0,22917556,1761718,0,0,0,4760659,6522377,0,0,0,0,0,0,153212043,120474106,151799220,103562618,1521614,530569601,490000,0,18050979,4500000,0,23040979,0,-12922194,0,637500,0,0,0,637500,0,0,0,0,0,1298587858,0,0,0,0,0,0,0,0,10/01/2023,0,1443192134,0,0,0,0,0,0,0,0,0,0,0,1368982,0,244893,0,0,0,0,0,0,0,0
24543,6/30/2025 0:00:00,20590,0,42042175,1334558,3286829,1,0,2025341,0,0,0,0,0,0,0,0,0,0,0,0,25221501,5521384,15328240,22916505,3680875,72668505,25029,0,0,0,0,25029,0,-5111736,0,137228,0,0,27346,164574,0,0,0,0,109766,447860569,0,0,0,0,0,0,0,0,01/01/2023,348616,486701418,0,0,0,0,0,0,0,0,0,0,0,761220,0,0,31059,0,0,0,0,0,0,0
24545,6/30/2025 0:00:00,17547,0,0,298994,0,1,0,76528,0,0,0,0,0,0,0,0,0,0,0,0,3457344,2639269,2121037,1891077,1044127,11152854,0,0,0,0,0,0,0,-1220811,0,13007,0,0,0,13007,0,0,0,0,0,35098566,0,0,0,0,0,0,0,0,03/01/2023,29223,37016307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24547,6/30/2025 0:00:00,14601,0,0,0,0,1,0,100262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850000,350000,0,0,0,1200000,0,0,0,0,0,0,0,0,0,0,0,0,0,8389079,0,0,0,0,0,0,0,0,01/01/2023,0,10222902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24549,6/30/2025 0:00:00,26218,0,0,1332644,0,1,0,487529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000,0,0,0,35000,0,0,0,0,0,34321059,0,0,0,0,0,0,0,0,Fiscal Year 2022,0,38635254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24552,6/30/2025 0:00:00,14909,0,25000,11517126,0,1,0,11865683,0,0,0,0,0,0,0,0,0,0,0,0,91775712,35245027,28304465,66193284,14292021,235810509,2000000,23909370,35461558,37336041,0,98706969,0,-10034861,0,2423599,0,0,0,2423599,0,0,0,0,0,1216978779,0,0,0,0,0,0,0,0,01/01/2024,1888084,1343672797,0,0,0,0,0,0,0,0,0,0,0,5885448,0,0,-395024,0,0,0,0,0,0,0
24553,6/30/2025 0:00:00,21906,0,179643550,6973945,0,1,0,6599320,0,0,0,0,0,0,0,0,0,0,0,0,2845022,40730412,108518510,116437219,42517151,311048314,0,0,0,0,0,0,0,-40366770,0,1937028,0,0,0,1937028,0,0,0,0,0,1226698772,0,0,0,0,0,0,0,0,01/01/2023,1224861,1341425850,0,0,0,0,0,0,0,0,0,0,0,2685237,0,0,0,0,0,0,0,0,0,0
24557,6/30/2025 0:00:00,20578,0,26013558,5175237,20788,1,0,7877772,0,0,0,0,0,0,0,0,0,0,0,0,24216518,25268931,23713,3299,0,49512459,40010319,36504236,527313,3838768,320558,81201196,0,-1293176,0,572073,0,0,27927,600000,0,0,0,0,263117,1236327315,1,2904,2904,0,0,0,1,2904,01/01/2023,5460552,1503079411,0,0,0,0,0,0,0,0,0,0,0,686985,0,0,0,0,0,0,0,0,0,0
24560,6/30/2025 0:00:00,19820,0,9418275,12054613,8257927,1,0,7440979,0,0,0,0,0,0,0,0,0,0,0,0,9441390,27412617,83011764,101017672,0,220883443,0,0,0,0,0,0,0,-21673130,0,1916031,0,0,2264,1918295,0,0,0,0,81714,1478836756,11,234931,183513,0,0,0,2,87664,01/01/2023,2092675,1635401042,0,0,0,0,0,0,0,0,0,0,0,7371998,0,0,0,0,0,0,0,0,0,0
24563,6/30/2025 0:00:00,26241,0,6911019,52539130,22954401,1,0,79166942,6748650,0,0,458193570,0,464942220,0,0,0,0,0,0,571575546,1133477571,1705794396,1033590225,41817917,4486255655,0,0,0,0,0,0,0,-254697539,0,16406505,13512,0,-63225,16356792,0,0,0,0,3705598,8272087882,79,3613386,2574154,0,0,0,8,77027,03/01/2023,0,9626251970,0,0,0,0,0,0,0,0,0,0,0,32185502,0,28980368,-2802458,0,0,0,0,0,0,34381
24564,6/30/2025 0:00:00,20584,0,0,2378584,0,1,0,1160719,0,0,0,0,0,0,0,0,0,0,0,0,10072485,21848818,13737478,3581312,0,49240093,1124000,499000,0,0,0,1623000,0,-1325986,0,213000,0,0,0,213000,0,0,0,0,0,124427975,0,0,0,0,0,0,0,0,10/01/2023,239216,138025876,0,0,0,0,0,0,0,0,0,0,0,26776,0,0,2460,0,0,0,0,0,0,0
24566,6/30/2025 0:00:00,24274,0,0,1754984,0,1,0,578299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26600536,24279301,13038646,7849640,617246,72385369,0,0,0,523303,0,0,0,523303,0,0,0,0,0,286527338,0,0,0,0,0,0,0,0,04/01/2023,66477,324725761,0,0,0,0,0,0,0,0,0,0,0,491752,0,0,0,0,0,0,0,0,0,0
24567,6/30/2025 0:00:00,15949,0,12862926,5665295,1070842,1,0,1394063,0,0,0,0,0,0,0,0,0,0,0,0,1680816,27189571,46668749,78803472,3279842,157622450,0,0,0,0,0,0,0,-14076776,0,655272,0,0,0,655272,0,0,0,0,0,381263910,0,0,0,0,0,0,0,0,01/01/2023,468194,436500132,0,0,0,0,0,0,0,0,0,0,0,1490888,0,0,58,0,0,0,0,0,0,0
24575,6/30/2025 0:00:00,24025,0,0,1119202,65,1,0,29713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12720,0,0,0,12720,0,0,0,0,0,48780202,0,0,0,0,0,0,0,0,03/01/2023,0,53990686,0,0,0,0,0,0,0,0,0,0,0,26020,0,0,0,0,0,0,0,0,0,0
24578,6/30/2025 0:00:00,26261,0,0,1095960,0,1,0,299687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24151,0,0,0,24151,0,0,0,0,0,16141704,0,0,0,0,0,0,0,0,03/01/2024,0,17156599,0,0,0,0,0,0,0,0,0,0,0,2461,0,0,0,0,0,0,0,0,0,0
24579,6/30/2025 0:00:00,18420,0,0,327208,0,1,0,409485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500000,1600000,0,0,0,2100000,0,0,0,31065,0,0,0,31065,0,0,0,0,0,41846470,0,0,0,0,0,0,0,0,01/01/2023,0,46266711,0,0,0,0,0,0,0,0,0,0,0,111911,0,0,0,0,0,0,0,0,0,0
24583,6/30/2025 0:00:00,26273,0,0,23460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1288313,0,0,0,0,0,0,0,0,,0,1477020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24589,6/30/2025 0:00:00,26285,0,0,336761,0,1,0,113034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25952,0,0,0,25952,0,0,0,0,0,15210482,5,64084,38139,3,14493,14493,0,0,12/01/2023,2560,20388182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24603,6/30/2025 0:00:00,26312,0,0,1570468,0,1,0,644496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,722411,0,0,0,722411,0,0,0,0,0,89939151,0,0,0,0,0,0,0,0,Fiscal Year 2022,93107,99331078,0,0,0,0,0,0,0,0,0,0,0,133882,0,0,0,0,0,0,0,0,0,0
24605,6/30/2025 0:00:00,26314,0,0,69166,0,1,0,58307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15521,0,0,0,15521,0,0,0,0,0,9007195,0,0,0,0,0,0,0,0,01/01/2024,0,10855036,0,0,0,0,0,0,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0,0
24606,6/30/2025 0:00:00,22302,0,20683998,4052060,0,1,0,3482818,0,0,0,0,1016194,1016194,0,0,0,0,0,0,0,0,0,0,0,0,8202722,5937893,14814577,0,0,28955192,0,0,0,835137,0,0,0,835137,0,0,0,0,0,207579326,0,0,0,0,0,0,0,0,01/01/2023,0,251812152,0,0,0,0,0,0,0,0,0,0,0,2269902,0,-651,0,0,0,0,0,0,0,0
24612,6/30/2025 0:00:00,19226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182125,0,0,0,0,182125,0,0,0,0,0,0,0,0,0,0,0,0,0,3586934,0,0,0,0,0,0,0,0,,0,4005784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24613,6/30/2025 0:00:00,14772,0,15350550,1009315,0,1,0,741144,0,0,0,0,0,0,0,0,0,0,0,0,897129,4092172,6770122,11652612,323595,23735629,0,0,0,0,0,0,0,-4042969,0,326047,0,0,0,326047,0,0,0,0,0,129145150,0,0,0,0,0,0,0,0,01/01/2023,0,136185592,0,0,0,0,0,0,0,0,0,0,0,511499,0,0,0,0,0,0,0,0,0,0
